province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR DISTRICT,URBAN,,133100,67795,65275,30,103.86,,,6.1,82735,2.53
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,TOTAL,595,144917,72137,72780,,99.12,243.56,,5.8,113049,1.31
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,RURAL,,144917,72137,72780,,99.12,,,5.8,113049,1.31
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,GHAZI TEHSIL,URBAN,,,,,,,,,,,
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR TEHSIL,TOTAL,1130,856598,426065,430486,47,98.97,758.05,15.54,6.12,579179,2.08
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR TEHSIL,RURAL,,723498,358270,365211,17,98.1,,,6.12,496444,2
KHYBER PAKTUNKHWA,007,HARIPUR DISTRICT,HARIPUR TEHSIL,URBAN,,133100,67795,65275,30,103.86,,,6.1,82735,2.53
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,TOTAL,2492,97052,51964,45069,19,115.3,38.95,25.31,5.6,76652,1.25
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,RURAL,,72490,38123,34354,13,110.97,,,5.57,67293,0.39
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI DISTRICT,URBAN,,24562,13841,10715,6,129.17,,,5.69,9359,5.2
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,TOTAL,259,64056,33704,30336,16,111.1,247.32,20.77,5.7,51482,1.15
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,RURAL,,50753,26754,23987,12,111.54,,,5.62,42123,0.98
BALOCHISTAN,125,HARNAI DISTRICT,HARNAI TEHSIL,URBAN,,13303,6950,6349,4,109.47,,,6.02,9359,1.86
BALOCHISTAN,125,HARNAI DISTRICT,KHOAST SUB-TEHSIL,TOTAL,1619,12279,6407,5872,,109.11,7.58,,5.78,9908,1.13
BALOCHISTAN,125,HARNAI DISTRICT,KHOAST SUB-TEHSIL,RURAL,,12279,6407,5872,,109.11,,,5.78,9908,1.13
BALOCHISTAN,125,HARNAI DISTRICT,KHOAST SUB-TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,TOTAL,614,20717,11853,8861,3,133.77,33.74,54.35,5.22,15262,1.62
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,RURAL,,9458,4962,4495,1,110.39,,,5.08,15262,-2.48
BALOCHISTAN,125,HARNAI DISTRICT,SHAHRIG TEHSIL,URBAN,,11259,6891,4366,2,157.83,,,5.35,,
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,TOTAL,993,2199928,1145216,1054407,305,108.61,2215.44,83.03,5.01,1494866,2.05
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,RURAL,,373410,193286,180086,38,107.33,,,5.1,301526,1.13
SINDH,085,HYDERABAD DISTRICT,HYDERABAD DISTRICT,URBAN,,1826518,951930,874321,267,108.88,,,4.99,1193340,2.26
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,TOTAL,43,725153,377362,347701,90,108.53,16864.02,100,5.03,525299,1.71
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,RURAL,,,,,,,,,,,
SINDH,085,HYDERABAD DISTRICT,HYDERABAD CITY TALUKA,URBAN,,725153,377362,347701,90,108.53,,,5.03,517603,1.79
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,TOTAL,711,466306,241889,224369,48,107.81,655.85,19.92,5.11,290432,2.52
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,RURAL,,373410,193286,180086,38,107.33,,,5.1,263986,1.84
SINDH,085,HYDERABAD DISTRICT,HYDERABAD TALUKA,URBAN,,92896,48603,44283,10,109.76,,,5.14,26446,6.82
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,TOTAL,204,703690,365533,338011,146,108.14,3449.46,100,,563761,1.17
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,RURAL,,,,,,,,,,,
SINDH,085,HYDERABAD DISTRICT,LATIFABAD TALUKA,URBAN,,703690,365533,338011,146,108.14,,,4.91,546044,1.34
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,TOTAL,35,304779,160432,144326,21,111.16,8707.97,100,,115374,5.24
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,RURAL,,,,,,,,,,,
SINDH,085,HYDERABAD DISTRICT,QASIMABAD TALUKA,URBAN,,304779,160432,144326,21,111.16,,,5.03,103247,5.85
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,906,2003368,1052328,950760,280,110.68,2211.22,50.37,5.86,805235,4.9
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,RURAL,,994365,516723,477518,124,108.21,,,5.94,276055,6.96
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,URBAN,,1009003,535605,473242,156,113.18,,,5.78,529180,3.45
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,TOTAL,906,2003368,1052328,950760,280,110.68,2211.22,50.37,5.86,805235,4.9
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,RURAL,,994365,516723,477518,124,108.21,,,5.94,276055,6.96
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD TEHSIL,URBAN,,1009003,535605,473242,156,113.18,,,5.78,529180,3.45
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,TOTAL,2698,1007009,514786,492061,162,104.62,373.24,29.51,5.63,727190,1.72
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,RURAL,,709791,363021,346692,78,104.71,,,5.63,547720,1.37
SINDH,075,JACOBABAD DISTRICT,JACOBABAD DISTRICT,URBAN,,297218,151765,145369,84,104.4,,,5.62,179470,2.69
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,TOTAL,733,159019,80575,78429,15,102.74,216.94,7.94,5.57,117207,1.62
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,RURAL,,146400,74255,72130,15,102.95,,,5.6,105642,1.73
SINDH,075,JACOBABAD DISTRICT,GARHI KHAIRO TALUKA,URBAN,,12619,6320,6299,,100.33,,,5.24,11565,0.46
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,TOTAL,664,382578,195672,186818,88,104.74,576.17,49.95,5.83,267998,1.89
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,RURAL,,191480,98075,93381,24,105.03,,,5.95,129218,2.09
SINDH,075,JACOBABAD DISTRICT,JACOBABAD TALUKA,URBAN,,191098,97597,93437,64,104.45,,,5.72,138780,1.69
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,TOTAL,1301,465412,238539,226814,59,105.17,357.73,20.09,5.48,341985,1.63
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,RURAL,,371911,190691,181181,39,105.25,,,5.48,312860,0.91
SINDH,075,JACOBABAD DISTRICT,THUL TALUKA,URBAN,,93501,47848,45633,20,104.85,,,5.48,29125,6.32
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,1643,513972,262872,251047,53,104.71,312.83,30.68,6.46,291290,3.03
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,RURAL,,356261,182378,173838,45,104.91,,,6.35,213973,2.71
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,URBAN,,157711,80494,77209,8,104.25,,,6.72,77317,3.82
BALOCHISTAN,114,JAFFARABAD DISTRICT,GANDHAKA TEHSIL,TOTAL,554,74881,38209,36650,22,104.25,135.16,,5.93,52767,1.86
BALOCHISTAN,114,JAFFARABAD DISTRICT,GANDHAKA TEHSIL,RURAL,,74881,38209,36650,22,104.25,,,5.93,52767,1.86
BALOCHISTAN,114,JAFFARABAD DISTRICT,GANDHAKA TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,TOTAL,690,253107,130000,123077,30,105.62,366.82,31.99,6.48,131060,3.52
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,RURAL,,172149,88378,83749,22,105.53,,,6.37,92689,3.31
BALOCHISTAN,114,JAFFARABAD DISTRICT,JHAT PAT TEHSIL,URBAN,,80958,41622,39328,8,105.83,,,6.75,38371,4
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,TOTAL,399,185984,94663,91320,1,103.66,466.13,41.27,6.67,107463,2.92
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,RURAL,,109231,55791,53439,1,104.4,,,6.65,68517,2.48
BALOCHISTAN,114,JAFFARABAD DISTRICT,USTA MUHAMMAD TEHSIL,URBAN,,76753,38872,37881,,102.62,,,6.69,38946,3.63
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,11204,993908,523069,470702,137,111.13,88.71,43.53,5.37,582094,2.85
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,RURAL,,561287,297130,264113,44,112.5,,,5.25,450466,1.16
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,URBAN,,432621,225939,206589,93,109.37,,,5.54,131628,6.45
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,TOTAL,1051,438063,231542,206443,78,112.16,416.81,66.69,5.66,207574,4
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,RURAL,,145932,78348,67565,19,115.96,,,5.48,145489,0.02
SINDH,086,JAMSHORO DISTRICT,KOTRI TALUKA,URBAN,,292131,153194,138878,59,110.31,,,5.76,62085,8.48
SINDH,086,JAMSHORO DISTRICT,MANJHAND TALUKA,TOTAL,2303,140766,73297,67464,5,108.65,61.12,15.06,5.21,100105,1.81
SINDH,086,JAMSHORO DISTRICT,MANJHAND TALUKA,RURAL,,119570,62415,57150,5,109.21,,,5.24,92426,1.36
SINDH,086,JAMSHORO DISTRICT,MANJHAND TALUKA,URBAN,,21196,10882,10314,,105.51,,,5.07,7679,5.48
SINDH,086,JAMSHORO DISTRICT,SEHWAN TALUKA,TOTAL,2160,269817,139565,130214,38,107.18,124.92,38.67,5.01,170589,2.44
SINDH,086,JAMSHORO DISTRICT,SEHWAN TALUKA,RURAL,,165467,85449,80007,11,106.8,,,4.97,121425,1.64
SINDH,086,JAMSHORO DISTRICT,SEHWAN TALUKA,URBAN,,104350,54116,50207,27,107.79,,,5.07,49164,4.03
SINDH,086,JAMSHORO DISTRICT,THANO BULA KHAN TALUKA,TOTAL,5690,145262,78665,66581,16,118.15,25.53,10.29,5.45,103826,1.78
SINDH,086,JAMSHORO DISTRICT,THANO BULA KHAN TALUKA,RURAL,,130318,70918,59391,9,119.41,,,5.41,91126,1.9
SINDH,086,JAMSHORO DISTRICT,THANO BULA KHAN TALUKA,URBAN,,14944,7747,7190,7,107.75,,,5.85,12700,0.86
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,TOTAL,3615,148900,76726,72173,1,106.31,41.19,5.25,5.95,109941,1.61
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,RURAL,,141085,72768,68317,,106.52,,,5.94,101844,1.73
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI DISTRICT,URBAN,,7815,3958,3856,1,102.65,,,6.26,8097,-0.19
BALOCHISTAN,115,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,TOTAL,1344,51180,26282,24897,1,105.56,38.08,15.27,6.08,34791,2.05
BALOCHISTAN,115,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,RURAL,,43365,22324,21041,,106.1,,,6.05,26694,2.58
BALOCHISTAN,115,JHAL MAGSI DISTRICT,GANDAWA TEHSIL,URBAN,,7815,3958,3856,1,102.65,,,6.26,8097,-0.19
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,TOTAL,1679,88279,45604,42675,,106.86,52.58,,5.86,63588,1.74
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,RURAL,,88279,45604,42675,,106.86,,,5.86,63588,1.74
BALOCHISTAN,115,JHAL MAGSI DISTRICT,JHAL MAGSI TEHSIL,URBAN,,,,,,,,,,,
BALOCHISTAN,115,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,TOTAL,592,9441,4840,4601,,105.19,15.95,,6.21,11562,-1.06
BALOCHISTAN,115,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,RURAL,,9441,4840,4601,,105.19,,,6.21,11562,-1.06
BALOCHISTAN,115,JHAL MAGSI DISTRICT,MIRPUR SUB-TEHSIL,URBAN,,,,,,,,,,,
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,TOTAL,6166,2742633,1394928,1347444,261,103.52,444.8,21.82,6.35,1869421,2.03
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,RURAL,,2144201,1090484,1053555,162,103.51,,,6.39,1465614,2.02
PUNJAB,059,JHANG DISTRICT,JHANG DISTRICT,URBAN,,598432,304444,293889,99,103.59,,,6.18,403807,2.09
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,TOTAL,1566,295714,149692,146000,22,102.53,188.83,9.32,6.13,200036,2.07
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,RURAL,,268160,135653,132487,20,102.39,,,6.12,200036,1.55
PUNJAB,059,JHANG DISTRICT,18-HAZARI TEHSIL,URBAN,,27554,14039,13513,2,103.89,,,6.27,,
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,TOTAL,851,433534,219496,214001,37,102.57,509.44,15.6,6.66,296465,2.02
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,RURAL,,365900,185430,180440,30,102.77,,,6.69,250117,2.02
PUNJAB,059,JHANG DISTRICT,AHMADPUR SIAL TEHSIL,URBAN,,67634,34066,33561,7,101.5,,,6.52,46348,2.01
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,TOTAL,2591,1464818,747381,717280,157,104.2,565.35,29.32,6.24,999130,2.03
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,RURAL,,1035377,528229,507071,77,104.17,,,6.26,694457,2.12
PUNJAB,059,JHANG DISTRICT,JHANG TEHSIL,URBAN,,429441,219152,210209,80,104.25,,,6.19,304673,1.82
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,TOTAL,1158,548567,278359,270163,45,103.03,473.72,13.45,6.52,373790,2.04
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,RURAL,,474764,241172,233557,35,103.26,,,6.64,321004,2.08
PUNJAB,059,JHANG DISTRICT,SHORKOT TEHSIL,URBAN,,73803,37187,36606,10,101.59,,,5.85,52786,1.78
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,TOTAL,3587,1222403,601406,620862,135,96.87,340.79,28.98,5.88,936957,1.41
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,RURAL,,868106,419475,448550,81,93.52,,,5.92,677627,1.31
PUNJAB,041,JHELUM DISTRICT,JHELUM DISTRICT,URBAN,,354297,181931,172312,54,105.58,,,5.79,259330,1.65
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,TOTAL,678,238465,118898,119540,27,99.46,351.72,30.71,6,183373,1.39
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,RURAL,,165222,79799,85412,11,93.43,,,6.03,130735,1.24
PUNJAB,041,JHELUM DISTRICT,DINA TEHSIL,URBAN,,73243,39099,34128,16,114.57,,,5.92,52638,1.75
PUNJAB,041,JHELUM DISTRICT,JHELUM TEHSIL,TOTAL,586,445232,221442,223729,61,98.98,759.78,42.78,5.88,333569,1.53
PUNJAB,041,JHELUM DISTRICT,JHELUM TEHSIL,RURAL,,254761,123856,130876,29,94.64,,,6.01,186177,1.66
PUNJAB,041,JHELUM DISTRICT,JHELUM TEHSIL,URBAN,,190471,97586,92853,32,105.1,,,5.71,147392,1.36
PUNJAB,041,JHELUM DISTRICT,PIND DADAN KHAN TEHSIL,TOTAL,1176,336841,164411,172404,26,95.36,286.43,19.12,5.83,263615,1.3
PUNJAB,041,JHELUM DISTRICT,PIND DADAN KHAN TEHSIL,RURAL,,272443,131941,140479,23,93.92,,,5.84,217023,1.2
PUNJAB,041,JHELUM DISTRICT,PIND DADAN KHAN TEHSIL,URBAN,,64398,32470,31925,3,101.71,,,5.78,46592,1.71
PUNJAB,041,JHELUM DISTRICT,SOHAWA TEHSIL,TOTAL,1147,201865,96655,105189,21,91.89,175.99,12.97,5.83,156400,1.35
PUNJAB,041,JHELUM DISTRICT,SOHAWA TEHSIL,RURAL,,175680,83879,91783,18,91.39,,,5.8,143692,1.06
PUNJAB,041,JHELUM DISTRICT,SOHAWA TEHSIL,URBAN,,26185,12776,13406,3,95.3,,,6,12708,3.87
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,5682,309932,164291,145633,8,112.81,54.55,16.45,7.47,255480,1.02
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,RURAL,,258952,137461,121486,5,113.15,,,7.49,215993,0.96
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,URBAN,,50980,26830,24147,3,111.11,,,7.34,39487,1.35
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,TOTAL,402,43341,22595,20746,0,108.91,107.81,0,6.13,39597,0.48
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,RURAL,,43341,22595,20746,0,108.91,,,6.13,39597,0.48
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,TOTAL,1308,73459,38269,35183,7,108.77,56.16,22.6,6.56,56023,1.43
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,RURAL,,56859,29740,27115,4,109.68,,,6.57,43842,1.38
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,URBAN,,16600,8529,8068,3,105.71,,,6.53,12181,1.64
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,TOTAL,976,42389,22083,20306,0,108.75,43.43,35.95,7.37,45481,-0.37
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,RURAL,,27149,14145,13004,0,108.77,,,7.02,32663,-0.97
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,URBAN,,15240,7938,7302,0,108.71,,,8.1,12818,0.91
BALOCHISTAN,116,KACHHI DISTRICT,KHATTAN SUB-TEHSIL,TOTAL,277,14213,7411,6802,0,108.95,51.31,0,8.05,7202,3.64
BALOCHISTAN,116,KACHHI DISTRICT,KHATTAN SUB-TEHSIL,RURAL,,14213,7411,6802,0,108.95,,,8.05,7202,3.64
BALOCHISTAN,116,KACHHI DISTRICT,KHATTAN SUB-TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,TOTAL,708,39629,21082,18547,0,113.67,55.97,48.3,7.31,30107,1.45
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,RURAL,,20489,10719,9770,0,109.71,,,7.07,15619,1.44
BALOCHISTAN,116,KACHHI DISTRICT,MACH SUB-TEHSIL,URBAN,,19140,10363,8777,0,118.07,,,7.6,14488,1.47
BALOCHISTAN,116,KACHHI DISTRICT,SANNI SUB-TEHSIL,TOTAL,2011,96901,52851,44049,1,119.98,48.19,0,9.4,77070,1.21
BALOCHISTAN,116,KACHHI DISTRICT,SANNI SUB-TEHSIL,RURAL,,96901,52851,44049,1,119.98,,,9.4,77070,1.21
BALOCHISTAN,116,KACHHI DISTRICT,SANNI SUB-TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,TOTAL,8416,412058,211806,200251,1,105.77,48.96,17.57,7.38,237834,2.93
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,RURAL,,339665,175522,164142,1,106.93,,,7.39,204040,2.71
BALOCHISTAN,105,KALAT DISTRICT,KALAT DISTRICT,URBAN,,72393,36284,36109,0,100.48,,,7.3,33794,4.08
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,TOTAL,1390,5721,3112,2609,0,119.28,4.12,0,6.02,3979,1.93
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,RURAL,,5721,3112,2609,0,119.28,,,6.02,3979,1.93
BALOCHISTAN,105,KALAT DISTRICT,GAZG SUB-TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,TOTAL,1328,10708,5625,5083,0,110.66,8.06,0,6.8,12299,-0.73
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,RURAL,,10708,5625,5083,0,110.66,,,6.8,12299,-0.73
BALOCHISTAN,105,KALAT DISTRICT,JOHAN SUB-TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,TOTAL,3788,129094,66465,62629,0,106.12,34.08,28.5,6.72,86565,2.12
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,RURAL,,92298,47816,44482,0,107.5,,,6.85,63919,1.95
BALOCHISTAN,105,KALAT DISTRICT,KALAT TEHSIL,URBAN,,36796,18649,18147,0,102.77,,,6.4,22646,2.58
BALOCHISTAN,105,KALAT DISTRICT,MANGOCHAR TEHSIL,TOTAL,1148,65678,34177,31500,1,108.5,57.21,0,7.7,41590,2.43
BALOCHISTAN,105,KALAT DISTRICT,MANGOCHAR TEHSIL,RURAL,,65678,34177,31500,1,108.5,,,7.7,41590,2.43
BALOCHISTAN,105,KALAT DISTRICT,MANGOCHAR TEHSIL,URBAN,,0,0,0,0,,,,,,
BALOCHISTAN,105,KALAT DISTRICT,SURAB TEHSIL,TOTAL,762,200857,102427,98430,0,104.06,263.59,17.72,7.84,93401,4.1
BALOCHISTAN,105,KALAT DISTRICT,SURAB TEHSIL,RURAL,,165260,84792,80468,0,105.37,,,7.71,82253,3.73
BALOCHISTAN,105,KALAT DISTRICT,SURAB TEHSIL,URBAN,,35597,17635,17962,0,98.18,,,8.53,11148,6.29
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,TOTAL,5475,1338035,680567,657290,178,103.54,244.39,29.66,6.05,924294,1.96
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,RURAL,,941232,478576,462534,122,103.47,,,6.13,757345,1.15
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR SHAHDAD KOT DISTRICT,URBAN,,396803,201991,194756,56,103.71,,,5.86,166949,4.65
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,TOTAL,2260,393374,200678,192634,62,104.18,174.06,25.67,6.23,268934,2.02
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,RURAL,,292404,149000,143364,40,103.93,,,6.33,210565,1.74
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,KAMBAR ALI KHAN TALUKA,URBAN,,100970,51678,49270,22,104.89,,,5.96,58369,2.92
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,TOTAL,374,157934,80579,77334,21,104.2,422.28,26.79,5.94,98782,2.5
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,RURAL,,115622,58917,56690,15,103.93,,,5.92,89891,1.33
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,MIRO KHAN TALUKA,URBAN,,42312,21662,20644,6,104.93,,,5.98,8891,8.54
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,TOTAL,309,151410,76934,74456,20,103.33,490,24.98,6.02,113779,1.51
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,RURAL,,113591,57725,55848,18,103.36,,,6.07,90302,1.21
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,NASIRABAD TALUKA,URBAN,,37819,19209,18608,2,103.23,,,5.89,23477,2.54
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,TOTAL,1033,85767,43613,42146,8,103.48,83.03,32.21,5.97,63706,1.57
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,RURAL,,58144,29585,28554,5,103.61,,,6.08,63706,-0.48
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,QUBO SAEED KHAN TALUKA,URBAN,,27623,14028,13592,3,103.21,,,5.76,,
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SHAHDAD KOT TALUKA,TOTAL,419,202564,102533,100003,28,102.53,483.45,58.71,6.09,126619,2.5
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SHAHDAD KOT TALUKA,RURAL,,83629,42166,41451,12,101.72,,,6.19,66183,1.24
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SHAHDAD KOT TALUKA,URBAN,,118935,60367,58552,16,103.1,,,6.02,60436,3.62
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SUJAWAL JUNEJO TALUKA,TOTAL,385,117467,59729,57723,15,103.48,305.11,0,6.28,83026,1.84
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SUJAWAL JUNEJO TALUKA,RURAL,,117467,59729,57723,15,103.48,,,6.28,83026,1.84
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,SUJAWAL JUNEJO TALUKA,URBAN,,,,,,,,,,,
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,WARAH TALUKA,TOTAL,695,229519,116501,112994,24,103.1,330.24,30.13,5.72,169448,1.61
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,WARAH TALUKA,RURAL,,160375,81454,78904,17,103.23,,,5.85,153672,0.22
SINDH,077,KAMBAR SHAHDAD KOT DISTRICT,WARAH TALUKA,URBAN,,69144,35047,34090,7,102.81,,,5.44,15776,8.07
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,TOTAL,69,2971382,1542028,1428860,494,107.92,43063.51,100,5.48,2277931,1.41
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,RURAL,,,,,,,,,,,
SINDH,092,KARACHI CENTRAL DISTRICT,KARACHI CENTRAL DISTRICT,URBAN,,2971382,1542028,1428860,494,107.92,,,5.48,2277931,1.41
SINDH,092,KARACHI CENTRAL DISTRICT,GULBERG SUB-DIVISION,TOTAL,14,496094,257941,238090,63,108.34,35435.29,100,5.12,424620,0.82
